ID	Label	logical type	Subclass part of	Equivalent	Evquivalent part of	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/MBA_648	"primary motor area, Layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0001384			primary motor cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_649	"anterolateral visual area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0035894			anterolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_650	juxtarestiform body	equivalent		http://purl.obolibrary.org/obo/UBERON_0002592		juxtarestiform body	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_650	juxtarestiform body	equivalent		http://purl.obolibrary.org/obo/UBERON_0002592		juxtarestiform body 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_651	nucleus of the solitary tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0009050		nucleus of solitary tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_651	nucleus of the solitary tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0009050		nucleus of solitary tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_653	abducens nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002682		abducens nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_653	abducens nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002682		abducens nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_653	abducens nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002682		abducens nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_654	"primary somatosensory area, nose, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_655	"cortical amygdalar area, posterior part, lateral zone"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_656	"secondary motor area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0016634			premotor cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_657	"primary somatosensory area, mouth, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_658	lateral lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002953		lateral lemniscus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_658	lateral lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002953		lateral lemniscus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_659	"nucleus of the solitary tract, central part"	subclass	http://purl.obolibrary.org/obo/UBERON_0009050			nucleus of solitary tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_66	lateral terminal nucleus of the accessory optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0013600		lateral accessory nucleus of optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_66	lateral terminal nucleus of the accessory optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0013600		lateral accessory nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_661	facial motor nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003011		facial motor nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_661	facial motor nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003011		facial motor nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_661	facial motor nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003011		facial motor nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_663	"cortical amygdalar area, posterior part, medial zone"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_664	"entorhinal area, medial part, dorsal zone, layer 3"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_665	"lateral olfactory tract, body"	equivalent		http://purl.obolibrary.org/obo/UBERON_0001888		lateral olfactory stria	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_666	"nucleus of the solitary tract, commissural part"	subclass	http://purl.obolibrary.org/obo/UBERON_0009050			nucleus of solitary tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_667	"frontal pole, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0002795			frontal pole 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_669	visual areas	equivalent		http://purl.obolibrary.org/obo/UBERON_0000411		visual cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_67	interstitial nucleus of Cajal	equivalent		http://purl.obolibrary.org/obo/UBERON_0002551		interstitial nucleus of Cajal	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_670	"primary somatosensory area, trunk, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_671	"retrosplenial area, lateral agranular part, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_672	caudoputamen	equivalent		http://purl.obolibrary.org/obo/UBERON_0005383		caudate-putamen	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_672	caudoputamen	equivalent		http://purl.obolibrary.org/obo/UBERON_0005383		caudate-putamen 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_673	mammillary peduncle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002720		mammillary peduncle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_674	"nucleus of the solitary tract, gelatinous part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0009051		gelatinous nucleus of solitary tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_675	"agranular insular area, ventral part, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_678	"dorsal auditory area, layer 4"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035917		"dorsal auditory area, layer 4"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_679	superior central nucleus raphe	equivalent		http://purl.obolibrary.org/obo/UBERON_0003004		median raphe nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_679	superior central nucleus raphe	equivalent		http://purl.obolibrary.org/obo/UBERON_0003004		median raphe nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_68	"frontal pole, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0002795			frontal pole 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_680	"orbital area, ventrolateral part, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_681	mammillotegmental tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0006698		mammillotegmental axonal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_682	"nucleus of the solitary tract, lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0009050			nucleus of solitary tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_683	"posterior parietal association areas, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0035886			posterior parietal association areas 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_685	ventral medial nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002614		medial part of ventral lateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_686	"primary somatosensory area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_687	"retrosplenial area, ventral part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0014918			retrosplenial granular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_688	cerebral cortex	equivalent		http://purl.obolibrary.org/obo/UBERON_0000956		cerebral cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_688	cerebral cortex	equivalent		http://purl.obolibrary.org/obo/UBERON_0000956		cerebral cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_69	"spinal nucleus of the trigeminal, oral part, ventrolateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002591			oral part of spinal trigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_691	"nucleus of the solitary tract, medial part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0009052		medial nucleus of solitary tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_692	"perirhinal area, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0006083			perirhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_693	ventromedial hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001935		ventromedial nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_693	ventromedial hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001935		ventromedial nucleus of hypothalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_694	"agranular insular area, ventral part, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_695	cortical plate	equivalent		http://purl.obolibrary.org/obo/UBERON_0005343		cortical plate	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_695	cortical plate	equivalent		http://purl.obolibrary.org/obo/UBERON_0005343		cortical plate 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_696	"posterior auditory area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0001393			auditory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_697	medial lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003002		medial lemniscus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_698	olfactory areas	equivalent		http://purl.obolibrary.org/obo/UBERON_0002894		olfactory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_699	"agranular insular area, ventral part, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_7	principal sensory nucleus of the trigeminal	equivalent		http://purl.obolibrary.org/obo/UBERON_0002597		principal sensory nucleus of trigeminal nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_700	"anterior hypothalamic nucleus, anterior part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014589		anterior nucleus of hypothalamus anterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_701	vestibular nuclei	equivalent		http://purl.obolibrary.org/obo/UBERON_0002673		vestibular nuclear complex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_701	vestibular nuclei	equivalent		http://purl.obolibrary.org/obo/UBERON_0002673		vestibular nuclear complex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_702	"primary somatosensory area, nose, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_703	cortical subplate	equivalent		http://purl.obolibrary.org/obo/UBERON_0004035		cortical subplate 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_704	"agranular insular area, ventral part, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_705	midbrain tract of the trigeminal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002666		mesencephalic tract of trigeminal nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_705	midbrain tract of the trigeminal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002666		mesencephalic tract of trigeminal nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_706	olivary pretectal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002565		olivary pretectal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_706	olivary pretectal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002565		olivary pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_706	olivary pretectal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002565		olivary pretectal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_708	"anterior hypothalamic nucleus, central part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014590		anterior nucleus of hypothalamus central part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_709	ventral posterior complex of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002596		ventral posterior nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_709	ventral posterior complex of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002596		ventral posterior nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_71	"paraventricular hypothalamic nucleus, magnocellular division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014603		paraventricular nucleus of the hypothalamus magnocellular division	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_710	abducens nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0001646		abducens nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_711	cuneate nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002045		cuneate nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_712	"entorhinal area, medial part, dorsal zone, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_713	perforant path	equivalent		http://purl.obolibrary.org/obo/UBERON_0034931		perforant path	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_713	perforant path	equivalent		http://purl.obolibrary.org/obo/UBERON_0034931		perforant path 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_714	orbital area	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_715	"entorhinal area, lateral part, layer 2a"	subclass	http://purl.obolibrary.org/obo/UBERON_0007225			lateral entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_716	"anterior hypothalamic nucleus, dorsal part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014592		anterior nucleus of hypothalamus dorsal part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_717	accessory spinal nerve	equivalent		http://purl.obolibrary.org/obo/UBERON_0002019		accessory XI nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_718	ventral posterolateral nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002942		ventral posterolateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_718	ventral posterolateral nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002942		ventral posterolateral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_719	"primary somatosensory area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_720	dorsal column nuclei	equivalent		http://purl.obolibrary.org/obo/UBERON_0018238		dorsal column nucleus	Verified	https://ror.org/03cpe7c52
